id,date,adj_open,adj_close,symbol,end_val
217,12/29/2017 0:00,43.98776218,43.94016668,INTC,0.296264157
218,1/4/2016 0:00,30.36087013,30.45944438,INTC,0.106118867
219,12/30/2016 0:00,34.06420412,33.58273127,INTC,0.106118867
220,1/2/2015 0:00,31.90089284,31.6312098,INTC,-0.032263324
221,12/31/2015 0:00,31.20323193,30.87166399,INTC,-0.032263324
222,1/2/2014 0:00,21.73051531,21.73894453,INTC,0.452810169
223,12/31/2014 0:00,31.86609503,31.57031364,INTC,0.452810169
224,1/2/2013 0:00,17.14585874,17.33231489,INTC,0.275994799
225,12/31/2013 0:00,21.75580296,21.87802657,INTC,0.275994799
226,1/3/2012 0:00,19.29295278,19.23018433,INTC,-0.13355933
227,12/31/2012 0:00,16.41219433,16.71619892,INTC,-0.13355933
228,1/3/2011 0:00,15.9093325,15.78817623,INTC,0.19445192
229,12/30/2011 0:00,19.14398546,19.00293276,INTC,0.19445192
230,1/4/2010 0:00,15.27320551,15.33932329,INTC,0.042641443
231,12/31/2010 0:00,15.92705161,15.92447704,INTC,0.042641443
232,1/2/2009 0:00,10.43571972,10.79802177,INTC,0.436095983
233,12/31/2009 0:00,15.13362355,14.98669517,INTC,0.436095983
234,1/2/2008 0:00,18.16032547,17.51766555,INTC,-0.42652967
235,12/31/2008 0:00,10.44992764,10.41440784,INTC,-0.42652967
236,1/3/2007 0:00,13.8613303,13.79354873,INTC,0.329087274
237,12/31/2007 0:00,18.40218673,18.4229177,INTC,0.329087274
238,1/3/2006 0:00,16.73213055,16.97780072,INTC,-0.179676065
239,12/29/2006 0:00,13.78677058,13.72576717,INTC,-0.179676065
240,1/3/2005 0:00,15.49183192,15.11829791,INTC,0.069775157
241,12/30/2005 0:00,16.60597559,16.57277692,INTC,0.069775157
242,1/2/2004 0:00,21.07333395,20.94309084,INTC,-0.272635206
243,12/31/2004 0:00,15.30834153,15.32800121,INTC,-0.272635206
244,1/2/2003 0:00,10.3934223,10.82810351,INTC,1.00814097
245,12/31/2003 0:00,20.99518809,20.87145714,INTC,1.00814097
246,1/2/2002 0:00,20.61974177,21.33076735,INTC,-0.510106754
247,12/31/2002 0:00,10.19230114,10.10147223,INTC,-0.510106754
248,1/2/2001 0:00,19.78596975,20.02451028,INTC,0.02743853
249,12/31/2001 0:00,20.78133849,20.32886767,INTC,0.02743853
250,1/3/2000 0:00,26.80785759,28.00868993,INTC,-0.277084859
251,12/29/2000 0:00,19.94714578,19.37980615,INTC,-0.277084859
252,1/2/2020 0:00,145.87,145.97,JNJ,0.004456022
253,1/14/2020 0:00,145.05,146.52,JNJ,0.004456022
254,1/2/2019 0:00,125.554412,125.1820505,JNJ,0.161807042
255,12/31/2019 0:00,145.1,145.87,JNJ,0.161807042
256,1/2/2018 0:00,133.2448137,132.8345655,JNJ,-0.050950539
257,12/31/2018 0:00,125.6034069,126.4559187,JNJ,-0.050950539
258,1/3/2017 0:00,107.6821474,107.7379509,JNJ,0.237921614
259,12/29/2017 0:00,134.5041804,133.3020577,JNJ,0.237921614
260,1/4/2016 0:00,92.00159611,90.88900184,JNJ,0.1646756
261,12/30/2016 0:00,107.7007485,107.1520141,JNJ,0.1646756
262,1/2/2015 0:00,92.27316371,91.80762562,JNJ,0.006957885
263,12/31/2015 0:00,93.5031461,92.91518978,JNJ,0.006957885
264,1/2/2014 0:00,77.89665629,77.80264014,JNJ,0.179146175
265,12/31/2014 0:00,92.76505302,91.85154431,JNJ,0.179146175
266,1/2/2013 0:00,58.91510002,58.76577986,JNJ,0.328713145
267,12/31/2013 0:00,78.77698936,78.28126783,JNJ,0.328713145
268,1/3/2012 0:00,52.47937169,52.71140428,JNJ,0.108090783
269,12/31/2012 0:00,57.43848952,58.15190808,JNJ,0.108090783
270,1/3/2011 0:00,48.35047124,48.49715158,JNJ,0.085229766
271,12/30/2011 0:00,52.47937169,52.47137057,JNJ,0.085229766
272,1/4/2010 0:00,48.25162905,48.22925927,JNJ,-0.010431134
273,12/31/2010 0:00,47.78690994,47.74830985,JNJ,-0.010431134
274,1/2/2009 0:00,43.37744399,43.75256906,JNJ,0.107209803
275,12/31/2009 0:00,48.55734947,48.02793119,JNJ,0.107209803
276,1/2/2008 0:00,46.69825594,46.24221829,JNJ,-0.075746518
277,12/31/2008 0:00,42.69211933,43.16102567,JNJ,-0.075746518
278,1/3/2007 0:00,45.24130705,45.42602129,JNJ,0.034375054
279,12/31/2007 0:00,47.21042131,46.79647944,JNJ,0.034375054
280,1/3/2006 0:00,40.815704,41.18997605,JNJ,0.106585179
281,12/29/2006 0:00,45.26867212,45.1660531,JNJ,0.106585179
282,1/3/2005 0:00,41.51709745,41.22218516,JNJ,-0.032509164
283,12/30/2005 0:00,40.16741133,40.16741133,JNJ,-0.032509164
284,1/2/2004 0:00,33.20614163,33.20614163,JNJ,0.251665224
285,12/31/2004 0:00,41.74647368,41.5629727,JNJ,0.251665224
286,1/2/2003 0:00,34.26446234,34.94659357,JNJ,-0.030886832
287,12/31/2003 0:00,32.96831213,33.20614163,JNJ,-0.030886832
288,1/2/2002 0:00,36.70011058,36.57549221,JNJ,-0.07565955
289,12/31/2002 0:00,33.980241,33.92339673,JNJ,-0.07565955
290,1/2/2001 0:00,31.97295412,31.35808962,JNJ,0.151746217
291,12/31/2001 0:00,37.19858407,36.82472896,JNJ,0.151746217
292,1/3/2000 0:00,28.29580451,28.01020313,JNJ,0.141905316
293,12/29/2000 0:00,32.21889992,32.31112959,JNJ,0.141905316
294,1/2/2020 0:00,138.886445,140.1780422,JPM,-0.000622415
295,1/14/2020 0:00,137.94,138.8,JPM,-0.000622415
296,1/2/2019 0:00,92.43744792,95.67444453,JPM,0.498299325
297,12/31/2019 0:00,137.6147185,138.4989658,JPM,0.498299325
298,1/2/2018 0:00,101.3913747,101.6928264,JPM,-0.072442675
299,12/31/2018 0:00,94.01741055,94.04631231,JPM,-0.072442675
300,1/3/2017 0:00,80.45929295,80.35795883,JPM,0.252078734
301,12/29/2017 0:00,101.8247115,100.7413696,JPM,0.252078734
302,1/4/2016 0:00,57.6075211,57.31025008,JPM,0.379889486
303,12/30/2016 0:00,79.31698103,79.4920127,JPM,0.379889486
304,1/2/2015 0:00,54.89604275,54.7820778,JPM,0.076082646
305,12/31/2015 0:00,59.21582036,59.07267893,JPM,0.076082646
306,1/2/2014 0:00,49.78864703,49.70326091,JPM,0.09486895
307,12/31/2014 0:00,55.13921966,54.5120437,JPM,0.09486895
308,1/2/2013 0:00,37.37124933,37.10538006,JPM,0.327489614
309,12/31/2013 0:00,49.37241483,49.60994535,JPM,0.327489614
310,1/3/2012 0:00,27.29653479,28.03384577,JPM,0.329384589
311,12/31/2012 0:00,35.57032652,36.28759267,JPM,0.329384589
312,1/3/2011 0:00,33.75410021,34.20938807,JPM,-0.210543893
313,12/30/2011 0:00,26.53518106,26.64738056,JPM,-0.210543893
314,1/4/2010 0:00,32.68071218,33.50965582,JPM,0.018913302
315,12/31/2010 0:00,33.05546883,33.29881235,JPM,0.018913302
316,1/2/2009 0:00,24.25474062,24.37916378,JPM,0.340349684
317,12/31/2009 0:00,32.50983392,32.50983392,JPM,0.340349684
318,1/2/2008 0:00,32.5133546,31.54102055,JPM,-0.254906245
319,12/31/2008 0:00,23.58778217,24.22549745,JPM,-0.254906245
320,1/3/2007 0:00,34.78228105,34.83300521,JPM,-0.069744246
321,12/31/2007 0:00,31.97095691,32.35641709,JPM,-0.069744246
322,1/3/2006 0:00,27.76814572,28.0191257,JPM,0.251572791
323,12/29/2006 0:00,35.17838514,34.75385565,JPM,0.251572791
324,1/3/2005 0:00,26.48327852,26.26191373,JPM,0.044830698
325,12/30/2005 0:00,27.68448573,27.6705424,JPM,0.044830698
326,1/2/2004 0:00,23.90619214,23.9454255,JPM,0.094611858
327,12/31/2004 0:00,26.21495757,26.1680014,JPM,0.094611858
328,1/2/2003 0:00,15.82777298,15.94687305,JPM,0.503459425
329,12/31/2003 0:00,23.84176565,23.79641446,JPM,0.503459425
330,1/2/2002 0:00,21.709512,21.62621982,JPM,-0.316161096
331,12/31/2002 0:00,14.83962314,14.84580889,JPM,-0.316161096
332,1/2/2001 0:00,25.47060308,25.11668614,JPM,-0.158802277
333,12/31/2001 0:00,21.48475641,21.42581332,JPM,-0.158802277
334,1/3/2000 0:00,27.13629805,26.45380654,JPM,-0.044133185
335,12/29/2000 0:00,26.79493744,25.93868678,JPM,-0.044133185
336,1/2/2020 0:00,55.32,54.99,KO,0.012292119
337,1/14/2020 0:00,56.24,56,KO,0.012292119
338,1/2/2019 0:00,45.4928509,45.4831592,KO,0.216674684
339,12/31/2019 0:00,55.2,55.35,KO,0.216674684
